"PERS_ID","YM_in","YM_out"
512981153,200802,201103
512981221,200802,201305
512985281,200802,201606
512985771,200802,201407
512985909,200802,201307
512988685,201109,201801
512990009,200803,201410
512990243,200802,201501
512990261,200803,201603
512990593,200802,201201
512990637,200802,201809
512992023,200802,201108
512992025,200802,201108
512992035,200802,201206
512993105,200803,201309
512993469,200802,201103
512993517,200802,201310
512993783,200803,201306
512993943,200802,201408
512994459,201012,201510
512995595,200802,201408
512995951,200809,201201
512996047,200802,201305
512996085,200802,201408
512998279,200810,201409
512999423,200803,201208
512999527,200803,201504
513000239,200802,201609
513000241,200802,201609
513000309,200802,201609
513001501,200803,201408
513002001,200803,201701
513002019,200803,201107
513002023,200803,201107
513002035,200803,201502
513003977,200803,201406
513004681,200803,201708
513005015,200803,201305
513005999,200803,201310
513006003,200803,201203
513007839,200905,201611
513009381,200802,201103
513010297,200803,201705
513010641,201103,201407
513010835,200906,201306
513011417,200802,201401
513012129,200802,201401
513012761,200803,201112
513016373,200803,201107
513016649,200802,201310
513017531,200803,201110
513018779,200803,201304
513018885,200803,201605
513019531,201107,201604
513019567,200803,201105
513019799,200807,201206
513020015,200803,201106
513024147,201101,201407
513027833,200803,201511
513030455,200803,201204
513033797,200802,201608
513034375,200804,201408
513034419,200803,201310
513034831,200803,201203
513036521,200803,201209
513038959,200803,201312
513042185,200803,201405
513042959,200803,201401
513044143,200803,201111
513044727,200803,201706
513046061,200803,201304
513046191,200803,201209
513046215,200803,201310
513049145,200808,201301
513049689,200803,201208
513050863,200803,201109
513052575,200803,201202
513052903,200803,201403
513052921,200804,201306
513053197,200803,201606
513055515,201010,201403
513055707,200803,201602
513055989,200803,201104
513057849,200803,201509
513058455,200803,201407
513058525,200803,201412
513058557,200803,201407
513058685,200803,201304
513058735,200803,201404
513059165,200803,201507
513059207,200803,201404
513059249,200803,201406
513059309,200803,201308
513061909,200803,201103
513063213,200803,201809
513064147,200803,201211
513064613,200803,201203
513065339,200803,201106
513065589,200803,201304
513066295,200803,201506
513068657,200803,201502
513068661,200803,201502
513071533,200803,201204
513071535,200803,201107
513071601,200803,201409
513071863,200803,201107
513071951,200803,201501
513071975,200803,201601
513072161,200803,201405
513074145,200904,201312
513076543,200803,201611
513076553,200803,201612
513077897,200803,201612
513078113,200804,201408
513078131,200803,201308
513078501,200803,201706
513078691,200803,201402
513083953,200803,201401
513084041,200803,201501
513084145,200803,201305
513084673,200803,201203
513085891,201104,201409
513086543,200803,201511
513086829,200803,201203
513087781,200803,201508
513088459,200803,201706
513091689,200803,201506
513092155,200803,201305
513092999,200803,201806
513093185,200803,201308
513094361,200803,201801
513095779,200806,201111
513095815,201005,201409
513099899,200804,201310
513101833,200907,201708
513108233,200803,201401
513108363,200803,201703
513108695,200804,201205
513108811,201012,201509
513108883,201010,201509
513110237,200803,201803
513111529,200802,201401
513111831,200807,201304
513112329,200803,201204
513112345,200804,201301
513115035,200804,201304
513115649,200804,201410
513117003,200803,201306
513117403,200804,201207
513120307,200803,201408
513122221,200804,201403
513122739,200803,201310
513123883,200803,201108
513124005,200803,201108
513124007,200803,201108
513124187,200804,201408
513124269,200804,201107
513125935,200804,201206
513126695,201007,201706
513126933,200808,201406
513127613,200804,201305
513128719,200803,201304
513128769,200803,201303
513128815,200803,201401
513129323,200804,201401
513129791,200804,201106
513130191,200804,201308
513130199,200804,201707
513130205,200803,201111
513130571,200803,201712
513130573,200803,201712
513132917,200803,201302
513136333,200803,201304
513136467,200804,201804
513136469,200804,201804
513136807,200804,201312
513137311,200804,201406
513139391,200903,201504
513139723,200803,201710
513141311,200804,201308
513143999,200804,201311
513144083,200804,201404
513144407,200804,201210
513146281,200804,201203
513146669,200809,201603
513147239,200804,201804
513147873,200804,201105
513148483,200803,201205
513148485,200803,201205
513148947,200804,201307
513150653,200804,201410
513150845,200804,201301
513151081,200804,201105
513152519,200803,201308
513152881,200804,201401
513153023,200804,201309
513153585,200804,201209
513153587,200809,201111
513153799,200804,201710
513155339,200804,201602
513155469,200804,201305
513155861,200803,201403
513156317,201207,201804
513159957,200804,201411
513162213,200809,201803
513163601,200804,201406
513163635,200911,201605
513163641,200804,201405
513163673,200804,201408
513163993,200804,201302
513163995,200804,201302
513164013,200804,201205
513164015,200804,201205
513169339,200804,201203
513171231,200804,201111
513171445,200804,201309
513171447,200804,201309
513176267,201104,201503
513177329,200804,201201
513182701,200804,201409
513183017,200806,201209
513185657,200804,201205
513186085,200804,201203
513188861,200804,201508
513189293,200804,201312
513190797,200804,201210
513191341,200805,201407
513191413,200804,201310
513191429,200804,201112
513191439,200805,201106
513204153,200804,201303
513204445,200803,201608
513205241,200806,201211
513207291,201012,201502
513207295,201012,201502
513207367,200908,201704
513207523,200804,201311
513207927,200804,201407
513208067,200804,201206
513208121,200804,201306
513208175,200804,201805
513210575,200804,201204
513210661,200804,201606
513211405,200804,201305
513212155,200805,201506
513219659,200804,201210
513219663,200804,201210
513220777,200803,201406
513220841,200804,201312
513220893,200804,201403
513224871,200804,201206
513226187,200804,201701
513227113,200804,201307
513232943,200804,201603
513233953,200804,201307
513234281,200804,201301
513235485,200804,201311
513236439,200804,201401
513236663,200805,201309
513239109,200804,201111
513239587,201002,201511
513242621,201001,201403
513244873,200804,201306
513244919,200804,201306
513246877,200804,201702
513248353,200805,201305
513249395,200804,201506
513250011,200804,201805
513250133,200805,201305
513250243,200804,201610
513251489,200804,201109
513251885,200804,201307
513252511,200804,201106
513254741,200805,201107
513255149,200804,201704
513255151,200804,201704
513255581,200805,201701
513256301,200804,201112
513256305,200804,201112
513258837,200804,201201
513259165,201101,201506
513263701,200805,201505
513269281,200805,201105
513269349,200805,201212
513269377,200805,201405
513269773,200804,201406
513269799,200804,201111
513269977,200805,201212
513270013,200804,201712
513271861,200806,201802
513273845,200804,201311
513275259,200805,201308
513276361,200804,201509
513276589,200804,201212
513276661,200805,201307
513281759,200805,201308
513282833,200804,201407
513284367,200804,201402
513284913,201103,201406
513286455,200804,201504
513286881,200805,201702
513286903,200805,201112
513289587,200805,201312
513290417,200805,201407
513291641,200804,201307
513291647,200804,201307
513291781,200805,201310
513292161,200805,201105
513292291,200805,201107
513292801,200805,201212
513293533,200805,201305
513293677,200804,201203
513293839,200805,201302
513293841,200805,201302
513297987,200805,201609
513297989,200805,201609
513298631,200805,201402
513299303,200805,201803
513299361,200910,201305
513300887,201010,201604
513301985,200810,201609
513302065,200805,201311
513302391,200805,201611
513303343,200805,201503
513303441,200804,201305
513305913,200809,201303
513307783,200805,201310
513308465,200804,201306
513311215,200805,201108
513311627,200805,201405
513311677,200805,201311
513314587,201212,201709
513317301,200805,201312
513317777,200804,201510
513318321,201104,201410
513319169,200805,201301
513319691,200805,201202
513322865,200805,201401
513323685,200906,201803
513325025,200805,201108
513326061,200805,201310
513326131,200805,201310
513326361,200805,201512
513326363,200805,201708
513330791,200805,201501
513330793,200805,201501
513331551,200805,201607
513331577,200805,201507
513331579,200805,201310
513331657,200805,201506
513332015,200805,201308
513332017,200805,201308
513332109,200805,201403
513332263,200804,201106
513332537,200805,201306
513333073,200804,201708
513333169,200804,201806
513334101,200809,201202
513335329,200805,201105
513340929,200810,201202
513340941,200805,201202
513341695,200805,201308
513341709,200805,201306
513341807,200805,201306
513341909,200805,201512
513345617,200801,201206
513345769,200805,201310
513348789,200805,201804
513348791,200805,201804
513349239,200805,201203
513351865,200805,201204
513353435,200809,201802
513353503,200809,201802
513356555,200805,201302
513356581,200805,201307
513356849,200908,201408
513357113,200805,201111
513359065,200805,201204
513359335,200805,201109
513359347,200805,201409
513359643,200805,201604
513362737,200805,201111
513362919,200805,201309
513364113,200806,201209
513364221,200805,201709
513364387,200805,201410
513364553,200805,201307
513364827,200805,201510
513366131,200805,201105
513367849,201504,201809
513368199,200804,201208
513370329,200805,201407
513372785,200805,201711
513372787,200805,201601
513374615,200805,201804
513376347,200805,201106
513377177,200805,201111
513378783,200806,201106
513380431,200804,201307
513381737,201212,201701
513382443,200805,201802
513385133,200805,201203
513385435,200805,201211
513385711,200805,201810
513387321,200805,201403
513388207,200805,201205
513389261,200805,201412
