"PERS_ID","YM_start","YM_end"
134631295,201111,201205
134631295,201206,201210
134631295,201210,201301
134634011,201103,201108
134634011,201109,201410
134634967,201009,201103
134634967,201202,201309
134639289,201512,201710
134641455,199511,199805
134643697,200406,200505
134649517,201108,201306
134675825,201207,201304
134675825,201306,201309
134675825,201408,201602
134680655,201305,201311
134680655,201605,201610
134680655,201611,201703
134688455,201008,201009
134688455,201003,201012
134688455,201012,201403
134694759,200902,201507
134708591,201704,201712
134709355,200905,201212
134709355,200810,201407
134713971,201606,201610
134713971,201610,201710
134713971,201810,201811
134714575,201207,201308
134715323,201807,201809
134717799,201409,201409
134717799,201511,201709
134739255,200908,201101
134743441,201211,201307
134761307,201101,201210
134775479,201208,201508
134775479,201508,201712
134775959,201011,201202
134779573,201207,201302
134779721,200912,201102
134782289,200104,200804
318096303,201205,201603
318270887,200406,200409
318963061,201604,201809
319068789,199406,199410
319068789,199410,199505
319409093,200902,200904
319413769,201707,201801
319413769,201805,201806
319413769,201807,201807
319512295,200009,200009
319875299,200511,200607
319875299,200708,200712
319875299,201205,201207
319875299,201208,201705
320164905,199411,199505
320164905,199509,199511
320328065,199403,199412
320328065,199406,199412
320328065,199412,199505
320336347,201505,201505
320353535,201308,201406
320455919,199408,199502
320455919,199502,199606
320455919,199606,199608
320455919,199612,199706
320455919,199806,199807
320455919,199812,199905
320455919,199906,200007
320455919,200008,200104
320455919,200106,200106
320455919,200108,200111
320455919,200306,200310
320455919,200405,200502
320458547,201006,201011
320458547,201101,201112
320486535,200105,200304
320494141,199406,199506
320494141,199507,199908
320494141,199909,200004
320494141,199910,200004
320494141,200004,200004
320494141,200004,200101
320494141,200102,200102
320494141,200211,200211
320494141,201009,201411
320494141,201410,201504
320576131,200504,200504
320576131,200508,200610
320576139,200610,200611
320576139,200705,200712
320576139,200908,200909
320576139,200911,201001
320576139,201012,201101
320576139,201106,201106
320576139,201105,201105
320576139,201107,201112
320576139,201203,201203
320576139,201205,201212
320576139,201309,201312
320576139,201402,201404
320576139,201501,201504
320576139,201506,201507
320576139,201702,201702
320606547,199402,199504
320768149,199404,199604
320768149,199606,199812
320836873,199406,199412
320836873,199701,199709
320836873,199904,199908
320836873,200206,200304
320845295,199402,199405
320845295,201311,201501
320845295,201504,201507
320880843,200603,200610
320880843,200802,201012
320903707,199401,199507
320903707,199511,199512
320903707,201410,201512
320903707,201207,201705
321021945,199405,199507
321021945,199507,199602
321021945,199701,199709
321021945,199905,199908
321021945,200001,200006
321021945,200303,200303
321021945,200303,200402
321021945,200404,200405
321051217,200007,200201
321051217,200402,200502
321070723,201001,201012
321070723,201301,201301
321070723,201301,201312
321076849,199404,199411
321076849,199411,199703
321076849,199704,199710
321076849,199808,199808
321217565,199407,199411
321217565,199411,199507
321217565,199702,200211
321217565,200309,200602
321350615,201406,201411
321350615,200907,200909
321350615,201005,201010
321350615,201011,201204
321350615,201301,201406
333367131,199412,199504
333367131,199705,199904
333367131,199907,200004
333367131,200006,200006
333367131,200006,200009
337175065,200109,200211
337177619,201306,201401
337217983,200303,200306
337223333,200804,200903
337223333,200905,201002
337237065,201407,201408
337237065,201411,201412
337237065,201601,201712
337255501,200307,200308
337255501,200507,200604
337271755,199409,199507
337271755,199507,199604
337271755,199604,199609
337271755,199907,199908
337271755,200008,200103
337271755,200103,201011
337275259,199402,199901
337275485,200202,200204
337275485,200205,200205
337275485,200210,200505
337275485,201008,201008
337287569,199403,199702
337287569,200306,200307
337287569,200406,200409
337287569,200506,200507
337287569,201104,201203
337287569,201207,201605
337302635,199411,199510
337302635,199602,199612
337302635,199612,199704
337302635,199705,199812
337302635,199712,199812
337302635,199812,200008
337302635,200102,200111
337302635,200204,200207
337302635,200309,200312
337302635,200412,200504
337302635,200608,200610
337302635,200612,200612
337302635,200701,200704
337302635,200706,200706
337302635,200712,200904
337302635,200906,200909
337302635,201001,201004
337302635,201012,201104
337302635,201202,201204
337302635,201212,201304
337302635,201308,201312
337302635,201507,201508
337303753,199403,199511
337303753,199704,199707
337303753,199808,199904
337303753,199905,200107
337303753,200108,200202
337327337,200607,200809
337329195,199510,200506
337372779,199802,200105
337372779,200105,200105
337372779,200105,200106
337372779,200106,200108
337372779,200108,200202
337372779,201103,201105
337372779,201105,201201
337372779,201303,201412
337376849,201203,201210
337377307,199610,199706
337377307,200210,200212
337395403,199404,199505
337395403,199707,199809
337395403,199904,199910
337395403,200104,200106
337395403,200203,200210
337395403,200309,200310
337395403,200405,200510
337395403,200604,200604
337395403,201006,201006
337396227,199809,200010
337396227,200010,200110
337396227,200110,200110
337396227,200110,200110
337401545,199403,200011
337401545,201401,201509
337409497,201404,201512
337426527,201504,201803
337426527,199404,200910
337426527,201211,201504
337433991,199411,199902
337443935,199808,199910
337443935,199910,199910
337443935,199911,200003
337443935,200005,200010
337443935,200010,200012
337443935,200012,200304
337443935,200606,200904
337443935,200904,200904
337443935,201005,201005
337443935,201005,201010
337443935,201110,201210
337443935,201210,201302
337443935,201304,201407
337443935,201601,201701
337446291,199403,199506
337446291,199604,199608
337446291,199608,199709
337446291,199709,199807
337446291,199808,199903
337446291,199904,199904
337446291,199904,199904
337446291,199910,200008
337446291,200004,200108
337446291,200009,200101
337446291,200101,200108
337446291,200204,200810
337446291,201109,201210
337446291,201112,201210
337446291,201211,201306
337446291,201309,201410
337446291,201510,201602
337446633,200808,200811
337446633,200812,201110
337446633,201311,201711
337456985,199409,199809
337456985,199909,200202
337456985,200308,200402
337456985,200405,200412
337456985,200509,200708
337456985,200906,201210
337456985,201210,201511
337457615,201409,201412
337462481,199409,199708
337462481,199807,199807
337462481,199808,199808
337462481,199809,199809
337462481,199809,199809
337462481,199809,199810
337462481,199810,199810
337462481,199811,199811
337462481,199811,199901
337469227,200010,200102
337469235,200911,201004
337472587,199412,199512
337472587,199512,199512
337472587,199606,201006
337474749,199509,200203
337475977,199406,199507
337475977,199406,199507
337475977,199507,199512
337475977,199507,199701
337475977,199512,199712
337475977,199712,199712
337475977,199801,199901
337475977,199801,199901
337475977,199806,199904
337475977,199901,199904
337475977,199904,200103
337479959,199402,199604
337479959,199801,199907
337479959,199908,199910
337479959,199910,199912
337479959,200002,200105
337479959,200107,200203
337479959,200203,200207
337479959,200212,200212
337479959,200304,200307
337480105,199506,199506
337480105,199508,199603
337485555,199606,200101
337489771,199612,200802
337494129,199405,199505
337494129,199505,199505
337494129,199701,199811
337494129,201105,201105
337494129,201110,201310
337494339,200204,200209
337505479,199505,199508
337505479,199508,199602
337505479,199604,200003
337507031,200101,200205
337507031,200107,200205
337517141,199402,199408
337517141,199408,199408
337517141,199408,199601
337517141,199608,199701
337517141,199809,199904
337517141,199903,199904
337517141,199904,200004
337517141,200004,200010
337517141,200004,200901
337522549,199401,199501
337523101,199407,199609
337523101,199702,199801
337523101,199802,200001
337523101,200001,200004
337523101,200006,200101
337523101,200102,200108
337535305,199402,199407
337535305,200911,201002
337535305,201006,201009
337535305,201107,201108
337535305,201208,201403
337535305,201507,201510
337535305,201603,201608
337537607,199406,199610
337537607,199702,199901
337537607,199801,199901
337537607,199801,199810
337537607,199810,200005
337537607,199901,200103
337591217,201507,201507
337593769,199509,199704
337593769,199704,199902
337593769,199905,199907
337593769,199907,199911
337593769,199911,200001
337593769,200006,200011
337593769,200103,200305
337593769,200402,200610
337593769,200701,200704
337593769,200701,200704
337593769,200704,200709
337593769,200709,200712
337593769,201010,201112
337593769,201207,201301
337593769,201302,201505
337599545,201209,201408
337599545,201409,201506
337607243,201508,201601
337607243,199510,199510
337616925,200105,200107
337616925,200907,200908
337618075,199802,199807
337618075,199802,199802
337618075,200604,200908
337625093,201404,201505
337625093,201204,201404
337640405,200107,201003
337651277,199509,199603
337651277,199509,199603
337651277,199603,199611
337651277,199709,199712
337654299,199509,199510
337654299,199510,199808
337654299,199905,199905
337654299,199908,199908
337654299,200004,200005
337654299,200005,200011
337654299,200012,200203
337654299,200701,200712
337654299,201102,201201
337654299,201304,201504
337654299,201505,201703
337663453,199509,199603
337663453,199509,199603
337663453,199804,199809
337681045,199406,199602
337681045,199602,199607
337681045,199809,199809
337681045,200001,200006
337681045,200012,200104
337681045,200104,200108
337681045,200111,200209
